NOP_method,NOLV_method,AMW_type,LOCNAMM_type,LOC_type,CFNAMM_type,AMWNAMM_type,LCOM5_type,NOAV_method,TCC_type,NIM_type,LOC_package,NOM_package,NOMNAMM_package,RFC_type,LOC_method,WMC_type,WMCNAMM_type,NOCS_package,ATLD_method,CDISP_method,NOM_type,is_long_parameters_list
0.125,0.05555555555555555,0.009698996653247735,0.023583758813518117,0.020825585719598364,0.0005726667698498683,0.09946646339340656,0.488888889,0.05882352941176471,0.035714286,0.08492201039861351,0.4862074313695079,0.6434236615994712,0.4945882352941177,0.11695906432748535,0.01976284584980237,0.014684287812041116,0.016697588126159554,0.3956043956043957,0.1111111111111111,0.0,0.0407239819004525,0
0.0625,0.027777777777777776,0.017115876424086574,0.03136396790663749,0.03309780587579025,0.0020894598359387094,0.11252771618635078,0.46875,0.14705882352941174,0.104761905,0.0,0.4862074313695079,0.6434236615994712,0.4945882352941177,0.04093567251461988,0.05928853754940711,0.02790014684287812,0.025974025974025976,0.3956043956043957,0.33333333333333337,1.0,0.07239819004524888,0
0.0,0.0,0.010615817201528058,0.19280330658886452,0.34325027891409443,0.23635660114533355,0.104083050313153,0.495234375,0.07352941176470587,0.08776204300000001,0.055459272097053716,0.4862074313695079,0.6434236615994712,0.4945882352941177,0.48976608187134496,0.011857707509881422,0.3259911894273128,0.1725417439703154,0.3956043956043957,0.05555555555555555,1.0,0.904977375565611,0
0.0,0.027777777777777776,0.029096989959743188,0.019693654266958426,0.0238006693938267,0.0006810091317133571,0.12378048777846147,0.4920634920000001,0.029411764705882356,0.047619048,0.0017331022530329286,0.4862074313695079,0.6434236615994712,0.4945882352941177,0.023391812865497075,0.03952569169960474,0.017621145374449337,0.012987012987012988,0.3956043956043957,0.05555555555555555,1.0,0.0407239819004525,0
0.0,0.0,0.18791806015667475,0.08485290542183321,0.0740052063964299,0.0004952793685188052,0.30543237248054794,0.4433333335,0.029411764705882356,0.35164835200000005,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,0.030701754385964914,0.011857707509881422,0.06754772393538913,0.0705009276437848,0.5164835164835165,0.1111111111111111,0.0,0.06787330316742082,0
0.0,0.0,0.10072034981588487,0.14952589350838802,0.114540721457791,0.004333694474539546,0.18203012904956675,0.484477124,0.044117647058823525,0.032156863,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,0.09064327485380116,0.015810276679841896,0.1541850220264317,0.1948051948051948,0.5164835164835165,0.16666666666666666,0.0,0.2307692307692308,0
0.0625,0.027777777777777776,0.0034639274038713174,0.03987357160223681,0.03439940498326515,0.0004178919671877417,0.09181519693772236,0.4814814815,0.044117647058823525,0.005291005,0.0,0.4051359315799969,0.5432914738929279,0.5825882352941176,0.04093567251461988,0.031620553359683785,0.041116005873715125,0.05009276437847866,0.25274725274725274,0.1111111111111111,1.0,0.12217194570135748,0
0.0,0.0,0.058193979919486376,0.012642839776318991,0.015247303830420231,0.00013155858226280762,0.11788617880715843,0.46875,0.029411764705882356,0.5,0.008665511265164644,0.4051359315799969,0.5432914738929279,0.5825882352941176,0.017543859649122806,0.011857707509881422,0.01027900146842878,0.007421150278293135,0.25274725274725274,0.1111111111111111,0.0,0.01809954751131222,0
0.0625,0.027777777777777776,0.0,0.02382689034767809,0.02194124209743399,0.0,0.08841463412747247,0.5416666665,0.014705882352941175,0.0,0.0,0.4051359315799969,0.5432914738929279,0.5825882352941176,0.017543859649122806,0.0,0.017621145374449337,0.016697588126159554,0.25274725274725274,0.05555555555555555,0.0,0.05429864253393666,0
0.0,0.0,0.0019017640363440669,0.0449793338195964,0.05094830792116028,0.014541092710106797,0.09087059620621664,0.18,0.029411764705882356,0.431020408,0.0,0.4051359315799969,0.5432914738929279,0.5825882352941176,0.12280701754385966,0.011857707509881422,0.07488986784140969,0.0686456400742115,0.25274725274725274,0.1111111111111111,0.0,0.2262443438914027,0
0.0,0.0,0.0,0.02552881108679796,0.01859427296392711,0.0,0.08841463412747247,0.0,0.014705882352941175,0.0,0.0,0.01632951498903242,0.02346331791143424,0.02211764705882353,0.014619883040935672,0.0,0.014684287812041116,0.020408163265306124,0.027472527472527472,0.05555555555555555,0.0,0.04524886877828055,0
0.0,0.0,0.2424749163311932,0.01337223437879893,0.021011528449237638,0.000820306454109271,0.08841463412747247,0.5833333335,0.044117647058823525,1.0,0.0017331022530329286,0.1763454678394966,0.09484467944481163,0.12188235294117647,0.023391812865497075,0.02766798418972332,0.01908957415565345,0.005565862708719851,0.24175824175824184,0.16666666666666666,0.0,0.013574660633484163,0
0.0625,0.05555555555555555,0.6290492115383497,0.5983467055677122,0.4933060617329863,0.07079399473765671,0.6807926827815381,0.4808377895000001,0.08823529411764706,0.258064516,0.08318890814558058,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.40058479532163743,0.0909090909090909,0.3832599118942731,0.4285714285714286,0.4340659340659341,0.05555555555555555,1.0,0.15384615384615385,0
0.0,0.0,0.0,0.006078288353999514,0.003718854592785422,0.0,0.08841463412747247,0.0,0.029411764705882356,1.0,0.060658578856152515,0.04624110960937673,0.06245869134170521,0.06964705882352941,0.06578947368421052,0.015810276679841896,0.0029368575624082226,0.005565862708719851,0.12087912087912088,0.1111111111111111,0.0,0.009049773755656108,0
0.0,0.0,0.009698996653247735,0.06588864575735473,0.049460766084046114,0.007452406748181395,0.09725609754021974,0.2844827585,0.029411764705882356,0.86453202,0.0017331022530329286,0.07409212771143066,0.08393919365499009,0.06823529411764706,0.08625730994152046,0.011857707509881422,0.04698972099853157,0.061224489795918366,0.1043956043956044,0.1111111111111111,0.0,0.13122171945701358,0
0.1875,0.1388888888888889,0.18661360650146172,0.3605640651592512,0.2833767199702492,0.09612289119331373,0.261753851053894,0.4759615385,0.10294117647058824,0.078947368,0.05025996533795494,1.0,1.0,1.0,0.2690058479532164,0.09881422924901184,0.33773861967694563,0.4174397031539889,1.0000000000000002,0.1111111111111111,0.666666667,0.35294117647058826,0
0.1875,0.08333333333333333,0.03637123744967896,0.014344760515438853,0.01654890293789513,0.000820306454109271,0.08841463412747247,0.4285714285,0.08823529411764706,0.28571428600000004,0.0017331022530329286,1.0,1.0,1.0,0.029239766081871343,0.03952569169960474,0.014684287812041116,0.012987012987012988,1.0000000000000002,0.16666666666666666,1.0,0.03167420814479638,0
0.1875,0.3055555555555555,0.15518394645196365,0.026501337223437883,0.0193380438824842,0.0004798018882525925,0.2298780487314285,0.5,0.2058823529411765,0.0,0.005199306759098786,1.0,1.0,1.0,0.017543859649122806,0.15415019762845847,0.017621145374449337,0.02411873840445269,1.0000000000000002,0.05555555555555555,0.4,0.01809954751131222,0
0.1875,0.08333333333333333,0.06668060199107811,0.04352054461463652,0.0392339159538862,0.0016251354279523296,0.1564258911282018,0.0,0.05882352941176471,0.0,0.19410745233968804,1.0,1.0,1.0,0.2836257309941521,0.02766798418972332,0.0381791483113069,0.04267161410018553,1.0000000000000002,0.05555555555555555,0.0,0.06787330316742082,0
0.1875,0.08333333333333333,0.07274247489935795,0.04522246535375638,0.0392339159538862,0.006229685807150596,0.18486696227457106,0.4333333335,0.14705882352941174,0.384615385,0.0017331022530329286,1.0,1.0,1.0,0.07456140350877193,0.03952569169960474,0.039647577092511016,0.04267161410018553,1.0000000000000002,0.3888888888888888,0.0,0.06787330316742082,0
0.1875,0.1111111111111111,0.11638795983897275,0.01774860199367858,0.012644105615470434,0.00026311716452561524,0.1945121950804395,0.5,0.07352941176470587,0.0,0.005199306759098786,1.0,1.0,1.0,0.014619883040935672,0.07509881422924901,0.014684287812041116,0.020408163265306124,1.0000000000000002,0.05555555555555555,0.5,0.01809954751131222,0
0.1875,0.1111111111111111,0.11207729470285817,0.22659858983710185,0.1723689103756043,0.007754217613372544,0.19058265582518047,0.4914772725,0.08823529411764706,0.127906977,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,0.08771929824561403,0.01976284584980237,0.1409691629955947,0.17996289424860853,0.5164835164835165,0.05555555555555555,0.0,0.1990950226244344,0
0.1875,0.1111111111111111,0.2272142572946321,0.9362995380500851,0.7151357381926366,1.0,0.2955398259948543,0.4929577465,0.1323529411764706,0.003740065,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,1.0,0.09486166007905138,0.7004405286343612,0.8868274582560297,0.5164835164835165,0.05555555555555555,0.4,0.6425339366515838,0
0.1875,0.2222222222222222,0.4900545677481477,0.19863846340870409,0.15098549646708814,0.002491874322860239,0.535141206565671,0.484567901,0.19117647058823528,0.054945055,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,0.05116959064327485,0.12648221343873514,0.1674008810572687,0.21335807050092764,0.5164835164835165,0.2777777777777778,0.0,0.08144796380090501,0
0.1875,0.16666666666666666,0.0,0.003403841478239728,0.0016734845667534398,3.0954960532425315e-05,0.08841463412747247,0.0,0.16176470588235295,1.0,0.020797227036395145,0.27376863935479584,0.13218770654329146,0.17741176470588235,0.0029239766081871343,0.023715415019762848,0.0,0.0018552875695732839,0.7252747252747254,0.05555555555555555,1.0,0.0,0
0.1875,0.1388888888888889,0.08952919986867211,0.053002674446875765,0.039605801413164735,0.0013155858226280759,0.1700281425460306,0.46875,0.08823529411764706,0.060606061,0.015597920277296359,0.27376863935479584,0.13218770654329146,0.17741176470588235,0.1154970760233918,0.05928853754940711,0.03524229074889868,0.0463821892393321,0.7252747252747254,0.05555555555555555,1.0,0.05429864253393666,0
0.25,0.1111111111111111,0.0,0.020423048869438368,0.022499070286351803,0.000866738894907909,0.08841463412747247,0.4914529915,0.1323529411764706,0.036363636,0.0017331022530329286,0.41419803691312346,0.41539986781229343,0.3185882352941177,0.038011695906432746,0.01976284584980237,0.01908957415565345,0.012987012987012988,0.3736263736263736,0.05555555555555555,0.4,0.058823529411764726,0
0.1875,0.1111111111111111,0.0,0.13299294918550936,0.10078095946448494,0.01337254295000774,0.08841463412747247,0.0,0.07352941176470587,0.0,0.0017331022530329286,0.4051359315799969,0.5432914738929279,0.5825882352941176,0.05847953216374269,0.03952569169960474,0.03524229074889868,0.0463821892393321,0.25274725274725274,0.05555555555555555,1.0,0.10859728506787332,0
0.1875,0.1944444444444444,0.2424749163311932,0.06783369803063458,0.05429527705466716,0.004333694474539546,0.3831300811895759,0.5,0.19117647058823528,0.0,0.14038128249566725,0.07475682981410499,0.043291473892927965,0.05694117647058824,0.3845029239766082,0.13833992094861658,0.039647577092511016,0.04823747680890538,0.1043956043956044,0.16666666666666666,0.666666667,0.03167420814479638,0
0.1875,0.25,0.3982779477027443,0.4410406029662047,0.3551506136110078,0.03408915028633338,0.5146185115029778,0.4798913045,0.29411764705882354,0.154654655,0.1386481802426343,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.4064327485380117,0.15019762845849802,0.3509544787077826,0.42115027829313545,0.4340659340659341,0.4444444444444444,0.75,0.2081447963800905,0
0.3125,0.1388888888888889,0.014548494979871582,0.01507415511791879,0.030866493120119007,0.0001238198421297013,0.1105182926593406,0.4824561405,0.16176470588235295,0.093567251,0.0,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.032163742690058485,0.05138339920948617,0.032305433186490456,0.00927643784786642,0.4340659340659341,0.33333333333333337,0.0,0.08597285067873305,1
0.25,0.2222222222222222,0.4023287500462776,0.16654510089958666,0.17143919672740796,0.023293607800650054,0.42345956343401775,0.456730769,0.2058823529411765,0.274509804,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.13450292397660818,0.11067193675889328,0.20264317180616734,0.16883116883116886,0.4340659340659341,0.2222222222222222,0.636363636,0.11764705882352942,0
0.1875,0.08333333333333333,0.0,0.004619499149039631,0.002603198214949795,6.190992106485063e-05,0.08841463412747247,0.0,0.044117647058823525,0.0,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.0043859649122807015,0.011857707509881422,0.0029368575624082226,0.005565862708719851,0.4340659340659341,0.05555555555555555,1.0,0.009049773755656108,0
0.3125,0.3333333333333333,0.6897064286646172,0.11524434719183077,0.08720714020081816,0.004325955734406439,0.7171409212463418,0.5,0.22058823529411764,0.0,0.008665511265164644,0.05149225622050384,0.031064111037673495,0.04141176470588236,0.09064327485380116,0.3873517786561265,0.10572687224669604,0.13543599257884972,0.0934065934065934,0.05555555555555555,0.5,0.03619909502262444,1
0.1875,0.1111111111111111,0.13198634618314695,0.29953805008509604,0.3010412792859799,0.06764432750348244,0.2823063756226785,0.4848958335,0.07352941176470587,0.104240766,0.1074523396880416,0.05957946513637472,0.06345009914077991,0.0371764705882353,0.35964912280701755,0.06324110671936757,0.33480176211453744,0.3376623376623377,0.054945054945054944,0.05555555555555555,1.0,0.4343891402714933,0
0.25,0.1111111111111111,0.14009661828158276,0.06686117189399465,0.0502045370026032,0.01024609193623278,0.2161246611611929,0.5,0.4558823529411765,1.0,0.0017331022530329286,0.07409212771143066,0.08393919365499009,0.06823529411764706,0.13304093567251465,0.2134387351778656,0.030837004405286344,0.04081632653061225,0.1043956043956044,0.1111111111111111,0.176470588,0.03619909502262444,0
0.6875,0.3333333333333333,0.2272142572946321,0.9362995380500851,0.7151357381926366,1.0,0.2955398259948543,0.4929577465,0.17647058823529413,0.003740065,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,1.0,0.17786561264822132,0.7004405286343612,0.8868274582560297,0.5164835164835165,0.05555555555555555,1.0,0.6425339366515838,1
1.0,0.4444444444444444,0.3103678929039273,0.042791150012156574,0.03179620676831536,0.002491874322860239,0.3713414633353844,0.0,0.3676470588235294,0.0,0.0017331022530329286,0.3788801985243613,0.2617316589557171,0.3515294117647059,0.05994152046783625,0.14229249011857706,0.029368575624082224,0.03896103896103896,0.5164835164835165,0.05555555555555555,0.25,0.01809954751131222,1
0.5,0.2222222222222222,0.01939799330649544,0.0350109409190372,0.028263294905169205,0.0005107568487850178,0.1105182926593406,0.3833333335,0.1323529411764706,0.7333333329999999,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.017543859649122806,0.08300395256916995,0.016152716593245225,0.01855287569573284,0.4340659340659341,0.05555555555555555,1.0,0.0407239819004525,1
0.4375,0.1944444444444444,0.01939799330649544,0.0350109409190372,0.028263294905169205,0.0005107568487850178,0.1105182926593406,0.3833333335,0.1176470588235294,0.7333333329999999,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.017543859649122806,0.07905138339920947,0.016152716593245225,0.01855287569573284,0.4340659340659341,0.05555555555555555,0.0,0.0407239819004525,1
0.4375,0.4166666666666666,0.469635627405102,0.3807439824945295,0.32205280773521755,0.022233400402414488,0.5717479673871271,0.468058968,0.6617647058823529,0.238636364,0.1386481802426343,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.40204678362573104,0.6798418972332015,0.32452276064610863,0.3599257884972171,0.4340659340659341,0.5555555555555556,1.0,0.16742081447963802,1
0.4375,0.2222222222222222,0.469635627405102,0.3807439824945295,0.32205280773521755,0.022233400402414488,0.5717479673871271,0.468058968,0.1323529411764706,0.238636364,0.1386481802426343,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.40204678362573104,0.04743083003952569,0.32452276064610863,0.3599257884972171,0.4340659340659341,0.05555555555555555,1.0,0.16742081447963802,1
0.4375,0.1944444444444444,0.017634539387175862,0.03671286165815706,0.029564894012644106,0.0005262343290512305,0.10806233058059646,0.395,0.1176470588235294,0.6190476189999999,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.019005847953216373,0.07905138339920947,0.017621145374449337,0.020408163265306124,0.4340659340659341,0.05555555555555555,0.0,0.04524886877828055,1
0.4375,0.1944444444444444,0.4184424270124048,0.3710187211281303,0.2844923763480848,0.03701439405664758,0.4810796269064769,0.474264706,0.1176470588235294,0.358333333,0.08318890814558058,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.31140350877192985,0.08300395256916995,0.2716593245227606,0.3432282003710575,0.4340659340659341,0.05555555555555555,1.0,0.15384615384615385,1
0.4375,0.1944444444444444,0.4023287500462776,0.16654510089958666,0.17143919672740796,0.023293607800650054,0.42345956343401775,0.456730769,0.25,0.274509804,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.13450292397660818,0.11067193675889328,0.20264317180616734,0.16883116883116886,0.4340659340659341,0.5555555555555556,1.0,0.11764705882352942,1
0.4375,0.1944444444444444,0.4023287500462776,0.16654510089958666,0.17143919672740796,0.023293607800650054,0.42345956343401775,0.456730769,0.2352941176470588,0.274509804,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.13450292397660818,0.11067193675889328,0.20264317180616734,0.16883116883116886,0.4340659340659341,0.5,1.0,0.11764705882352942,1
1.0,0.4444444444444444,0.30713489405184136,0.08217845854607342,0.061918928969877274,0.00029407212505804057,0.36839430889394026,0.394736842,0.5588235294117646,0.0,0.0017331022530329286,0.4603505195754769,0.19497686715135493,0.2385882352941177,0.013157894736842105,0.25691699604743085,0.03524229074889868,0.0463821892393321,0.4340659340659341,0.9444444444444444,1.0,0.022624434389140267,1
0.4375,0.3611111111111111,0.19397993306495454,0.1062484804279115,0.08032725920416511,0.0028633338492493427,0.26524390238241746,0.0,0.22058823529411764,0.0,0.0,0.03533999512551792,0.011566424322538002,0.013176470588235293,0.029239766081871343,0.3320158102766799,0.033773861967694566,0.04452690166975881,0.038461538461538464,0.05555555555555555,0.5,0.03167420814479638,1
0.4375,0.3888888888888888,0.19397993306495454,0.1062484804279115,0.08032725920416511,0.0028633338492493427,0.26524390238241746,0.0,0.2352941176470588,0.0,0.0,0.03533999512551792,0.011566424322538002,0.013176470588235293,0.029239766081871343,0.3359683794466403,0.033773861967694566,0.04452690166975881,0.038461538461538464,0.05555555555555555,0.444444444,0.03167420814479638,1
0.125,0.2222222222222222,0.11638795983897275,0.030877704838317532,0.02268501301599108,0.0002553784243925089,0.1945121950804395,0.5,0.14705882352941174,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.02192982456140351,0.12252964426877468,0.014684287812041116,0.020408163265306124,0.049450549450549455,0.1111111111111111,1.0,0.01809954751131222,0
0.0,0.0,0.0,0.021152443471918303,0.015247303830420231,0.0011608110199659493,0.08841463412747247,0.0,0.014705882352941175,0.0,0.02599653379549393,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.05263157894736842,0.015810276679841896,0.014684287812041116,0.020408163265306124,0.049450549450549455,0.05555555555555555,1.0,0.04524886877828055,0
0.125,0.05555555555555555,0.0,0.004619499149039631,0.002603198214949795,0.0,0.08841463412747247,0.0,0.044117647058823525,1.0,0.027729636048526858,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.0043859649122807015,0.007905138339920948,0.004405286343612334,0.007421150278293135,0.027472527472527472,0.05555555555555555,0.0,0.013574660633484163,0
0.0,0.0,0.03232998881182908,0.07269632871383418,0.056340647080699136,0.006624361553939018,0.11901969977337995,0.519230769,0.044117647058823525,0.0,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.06286549707602339,0.01976284584980237,0.0513950073421439,0.06493506493506494,0.027472527472527472,0.05555555555555555,1.0,0.11764705882352942,0
0.0625,0.027777777777777776,0.03232998881182908,0.07269632871383418,0.056340647080699136,0.006624361553939018,0.11901969977337995,0.519230769,0.044117647058823525,0.0,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.06286549707602339,0.007905138339920948,0.0513950073421439,0.06493506493506494,0.027472527472527472,0.05555555555555555,0.0,0.11764705882352942,0
0.125,0.05555555555555555,0.03232998881182908,0.07269632871383418,0.056340647080699136,0.006624361553939018,0.11901969977337995,0.519230769,0.05882352941176471,0.0,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.06286549707602339,0.007905138339920948,0.0513950073421439,0.06493506493506494,0.027472527472527472,0.05555555555555555,0.0,0.11764705882352942,0
0.0,0.0,0.0,0.00437636761487965,0.009111193752324285,0.0,0.08841463412747247,0.4,0.029411764705882356,0.333333333,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.007309941520467836,0.007905138339920948,0.007342143906020556,0.0037105751391465678,0.027472527472527472,0.1111111111111111,0.0,0.022624434389140267,0
0.0625,0.027777777777777776,0.0,0.014587892049598834,0.020267757530680552,0.0,0.08841463412747247,0.424242424,0.07352941176470587,0.194444444,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.016081871345029242,0.015810276679841896,0.016152716593245225,0.011131725417439705,0.027472527472527472,0.2222222222222222,0.0,0.0497737556561086,0
0.0,0.0,0.0,0.014587892049598834,0.020267757530680552,0.0,0.08841463412747247,0.424242424,0.014705882352941175,0.194444444,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.016081871345029242,0.007905138339920948,0.016152716593245225,0.011131725417439705,0.027472527472527472,0.05555555555555555,0.0,0.0497737556561086,0
0.0625,0.027777777777777776,0.0,0.014587892049598834,0.020267757530680552,0.0,0.08841463412747247,0.424242424,0.044117647058823525,0.194444444,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.016081871345029242,0.007905138339920948,0.016152716593245225,0.011131725417439705,0.027472527472527472,0.1111111111111111,0.0,0.0497737556561086,0
0.0625,0.027777777777777776,0.09698996653247728,0.027960126428397764,0.02751952398661212,0.0,0.26524390238241746,0.4642857145000001,0.044117647058823525,0.6,0.0017331022530329286,0.02698690536857732,0.02247191011235955,0.024,0.01023391812865497,0.011857707509881422,0.022026431718061668,0.02226345083487941,0.04395604395604396,0.1111111111111111,0.0,0.03167420814479638,0
0.0,0.0,0.04594261577185288,0.02090931193775833,0.03625883227965786,0.001988856214208327,0.20209059231662704,0.435185185,0.029411764705882356,0.16911764699999998,0.0537261698440208,0.0017060687301974171,0.00826173165895572,0.004235294117647059,0.08187134502923976,0.007905138339920948,0.039647577092511016,0.029684601113172542,0.01098901098901099,0.1111111111111111,0.0,0.08144796380090501,0
0.0,0.0,0.042169550695813164,0.07221006564551423,0.05652658981033841,0.0,0.128603104225603,0.4375,0.029411764705882356,0.128571429,0.0017331022530329286,0.0221567367558106,0.010905485789821544,0.011764705882352941,0.032163742690058485,0.011857707509881422,0.04698972099853157,0.059369202226345084,0.01098901098901099,0.1111111111111111,0.0,0.0995475113122172,0
0.0625,0.027777777777777776,0.08890746935376748,0.038657913931436916,0.05689847526961695,0.0006810091317133571,0.3315548779780218,0.4630434785,0.044117647058823525,0.119047619,0.0017331022530329286,0.01242992932000975,0.018175809649702574,0.011294117647058824,0.03654970760233918,0.011857707509881422,0.06607929515418502,0.055658627087198514,0.021978021978021976,0.1111111111111111,0.0,0.10407239819004524,0
0.25,0.1111111111111111,0.11638795983897275,0.030877704838317532,0.02268501301599108,0.0002553784243925089,0.1945121950804395,0.5,0.044117647058823525,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.02192982456140351,0.01976284584980237,0.014684287812041116,0.020408163265306124,0.049450549450549455,0.05555555555555555,0.0,0.01809954751131222,1
0.25,0.1111111111111111,0.2909698995974318,0.012156576707999028,0.008367422833767199,0.0,0.35365853650988993,0.5,0.044117647058823525,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.013157894736842105,0.023715415019762848,0.01027900146842878,0.014842300556586271,0.049450549450549455,0.05555555555555555,0.0,0.004524886877828055,1
0.25,0.1111111111111111,0.4849498326623864,0.016046681254558715,0.011342506507995537,0.0,0.5304878047648349,0.5,0.044117647058823525,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.013157894736842105,0.023715415019762848,0.016152716593245225,0.02226345083487941,0.049450549450549455,0.05555555555555555,0.0,0.004524886877828055,1
0.25,0.1111111111111111,0.09698996653247728,0.008509603695599319,0.005578281889178133,3.8693700665531654e-05,0.17682926825494494,0.5,0.044117647058823525,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.013157894736842105,0.023715415019762848,0.004405286343612334,0.007421150278293135,0.049450549450549455,0.05555555555555555,0.0,0.004524886877828055,1
0.25,0.1111111111111111,0.09698996653247728,0.00899586676391928,0.005950167348456675,3.8693700665531654e-05,0.17682926825494494,0.5,0.044117647058823525,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.013157894736842105,0.023715415019762848,0.004405286343612334,0.007421150278293135,0.049450549450549455,0.05555555555555555,0.0,0.004524886877828055,1
0.25,0.1111111111111111,0.09698996653247728,0.0087527352297593,0.005764224618817404,3.8693700665531654e-05,0.17682926825494494,0.5,0.044117647058823525,0.0,0.008665511265164644,0.012850907318370151,0.009253139458030402,0.01223529411764706,0.013157894736842105,0.023715415019762848,0.004405286343612334,0.007421150278293135,0.049450549450549455,0.05555555555555555,0.0,0.004524886877828055,1
0.25,0.1388888888888889,0.2424749163311932,0.07853148553367371,0.05912978802528821,0.0020275499148738585,0.3094512194461537,0.5454545454999999,0.08823529411764706,0.0,0.0,0.00850818691423127,0.006939854593522803,0.009411764705882352,0.02631578947368421,0.18577075098814227,0.06020558002936857,0.07792207792207792,0.01098901098901099,0.05555555555555555,0.4,0.0497737556561086,0
0.1875,0.1111111111111111,0.2424749163311932,0.07853148553367371,0.05912978802528821,0.0020275499148738585,0.3094512194461537,0.5454545454999999,0.17647058823529413,0.0,0.0,0.00850818691423127,0.006939854593522803,0.009411764705882352,0.02631578947368421,0.3241106719367589,0.06020558002936857,0.07792207792207792,0.01098901098901099,0.05555555555555555,0.4,0.0497737556561086,0
0.1875,0.08333333333333333,0.0,0.019693654266958426,0.020825585719598364,0.0007816127534437394,0.08841463412747247,0.2916666665,0.07352941176470587,0.7142857140000001,0.019064124783362217,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.04385964912280702,0.011857707509881422,0.017621145374449337,0.016697588126159554,0.027472527472527472,0.1111111111111111,0.0,0.05429864253393666,0
0.25,0.1111111111111111,0.0,0.019693654266958426,0.020825585719598364,0.0007816127534437394,0.08841463412747247,0.2916666665,0.08823529411764706,0.7142857140000001,0.019064124783362217,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.04385964912280702,0.011857707509881422,0.017621145374449337,0.016697588126159554,0.027472527472527472,0.1111111111111111,1.0,0.05429864253393666,0
0.1875,0.08333333333333333,0.0,0.014587892049598834,0.020267757530680552,0.0,0.08841463412747247,0.424242424,0.10294117647058824,0.194444444,0.0017331022530329286,0.014623446258834999,0.02544613350958361,0.02258823529411765,0.016081871345029242,0.015810276679841896,0.016152716593245225,0.011131725417439705,0.027472527472527472,0.2222222222222222,0.0,0.0497737556561086,0
0.3125,0.1388888888888889,0.10840055084753167,0.047410649161196215,0.03718854592785422,0.002368054480730537,0.2004065040517425,0.53125,0.14705882352941174,0.0,0.0017331022530329286,0.02698690536857732,0.02247191011235955,0.024,0.04385964912280702,0.06324110671936757,0.0513950073421439,0.06307977736549165,0.04395604395604396,0.05555555555555555,1.0,0.07239819004524888,1
0.3125,0.1944444444444444,0.10840055084753167,0.047410649161196215,0.03718854592785422,0.002368054480730537,0.2004065040517425,0.53125,0.2352941176470588,0.0,0.0017331022530329286,0.02698690536857732,0.02247191011235955,0.024,0.04385964912280702,0.07509881422924901,0.0513950073421439,0.06307977736549165,0.04395604395604396,0.05555555555555555,0.5,0.07239819004524888,1
0.3125,0.1388888888888889,0.1454849497987159,0.13129102844638948,0.09947936035701004,0.0008048289738430582,0.2210365853186812,0.5,0.08823529411764706,0.0,0.0017331022530329286,0.02698690536857732,0.02247191011235955,0.024,0.04385964912280702,0.01976284584980237,0.06461086637298091,0.08348794063079777,0.04395604395604396,0.05555555555555555,0.0,0.07692307692307693,1
