NMCS_method,CYCLO_method,MAXNESTING_method,LOC_method,MaMCL_method,MeMCL_method,NOAV_method,NOLV_method,CDISP_method,AMWNAMM_type,LOCNAMM_type,AMW_type,CFNAMM_type,LOC_type,CFNAMM_method,LAA_method,CINT_method,ATFD_method,LCOM5_type,TCC_type,FANOUT_method,FDP_method,RFC_type,WMC_type,WMCNAMM_type,is_switch_statements
0.0,0.14492753623188406,0.6000000000000001,0.2375478927203065,0.0,0.0,0.2547169811320755,0.4761904761904762,1.0,0.18637992830107528,0.13840914619314035,0.14981273406741571,0.0059123974616932355,0.10524358497582743,0.06666666666666668,0.5,0.0625,0.08333333333333333,0.455882353,1.0,0.125,0.3076923076923077,0.07602339181286549,0.1164294954721863,0.11757105943152454,1
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.02830188679245283,0.0,1.0,0.049076371655913976,0.1926538555096084,0.003629004134831457,0.15335087447763504,0.2941613982893269,0.03333333333333333,0.5,0.03125,0.011904761904761904,0.4932845745,0.13481953300000002,0.0625,0.07692307692307693,0.4312865497076023,0.22380336351875807,0.11498708010335915,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.04301075268817205,0.029189978107516418,0.0,0.002035288655006965,0.02658981033841577,0.016666666666666666,1.0,0.0,0.011904761904761904,0.328125,0.466666667,0.0,0.07692307692307693,0.04093567251461988,0.02069857697283312,0.018087855297157625,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,1.0,0.05122628972043011,0.182194113354415,0.007096392674157306,0.20361399164216065,0.2850502045370026,0.03333333333333333,0.5,0.03125,0.011904761904761904,0.496507353,0.00178215,0.0625,0.07692307692307693,0.4152046783625731,0.25485122897800777,0.13695090439276486,0
0.0,0.007246376811594203,0.2,0.02873563218390805,0.0,0.0,0.04716981132075471,0.09523809523809523,0.6,0.05161290322580645,0.013378739965945026,0.008988764044943816,0.0004488469277201672,0.009669021941242095,0.16666666666666666,0.5,0.15625,0.023809523809523808,0.5,0.0,0.1875,0.15384615384615385,0.017543859649122806,0.0064683053040103505,0.007751937984496123,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.06907787552688173,0.10386767209924593,0.013293242606741563,0.058535830366816276,0.14187430271476384,0.0,1.0,0.0,0.011904761904761904,0.4964285715,0.072727273,0.0,0.07692307692307693,0.21052631578947367,0.11772315653298834,0.06847545219638243,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.05750875922580645,0.22378983215762588,0.007816316539325845,0.3166460300263117,0.33227965786537744,0.0,1.0,0.0,0.011904761904761904,0.4969345595,0.101365611,0.0,0.07692307692307693,0.43567251461988304,0.278137128072445,0.1537467700258398,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.03773584905660377,0.023809523809523808,1.0,0.05063291139784947,0.19241060569204574,0.004919224089887639,0.23635660114533355,0.34325027891409443,0.0,1.0,0.03125,0.011904761904761904,0.495234375,0.08776204300000001,0.0625,0.07692307692307693,0.48976608187134496,0.2871927554980595,0.12015503875968993,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,1.0,0.04417320546236559,0.09584042811967892,0.0007249003146067441,0.04137904349171955,0.114540721457791,0.06666666666666668,1.0,0.0625,0.011904761904761904,0.4725168755,1.0,0.125,0.07692307692307693,0.14473684210526316,0.08020698576972833,0.04909560723514212,0
0.0,0.0,0.1,0.007662835249042145,0.0,0.0,0.05660377358490565,0.07142857142857142,1.0,0.04301075268817205,0.007054244709316469,0.0,9.286488159727596e-05,0.004834510970621047,0.03333333333333333,1.0,0.03125,0.011904761904761904,0.6666666665,0.0,0.0625,0.07692307692307693,0.005847953216374269,0.002587322121604141,0.0038759689922480615,0
0.0,0.0,0.1,0.0038314176245210726,0.0,0.0,0.009433962264150943,0.0,0.0,0.08602150537634409,0.0072974945268791044,0.0449438202247191,0.00018572976319455192,0.0050204537002603205,0.0,0.5,0.0,0.011904761904761904,0.0,1.0,0.0,0.07692307692307693,0.007309941520467836,0.00388098318240621,0.00516795865633075,0
0.0,0.0,0.1,0.00957854406130268,0.0,0.0,0.05660377358490565,0.047619047619047616,0.0,0.06256109483870967,0.1724641206519095,0.014272699685393263,0.1300727441572512,0.3159166976571216,0.0,1.0,0.0,0.011904761904761904,0.4945679765,0.162305149,0.0,0.07692307692307693,0.4546783625730994,0.2509702457956016,0.10335917312661501,0
0.0,0.028985507246376805,0.30000000000000004,0.07088122605363982,0.0,0.0,0.09433962264150944,0.09523809523809523,1.0,0.1016617790967742,0.1182194113354415,0.08643042350561797,0.0015400092864881598,0.103570100409074,0.05,1.0,0.03125,0.011904761904761904,0.5260416665,0.018181818,0.0625,0.07692307692307693,0.10380116959064327,0.04786545924967658,0.033591731266149866,0
0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.04301075268817205,0.015081488688883484,0.0,0.0,0.010970621048716994,0.0,0.5,0.0,0.011904761904761904,0.0,0.0,0.0,0.07692307692307693,0.011695906432748536,0.01034928848641656,0.011627906976744186,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.04731182795698925,0.04329846752614935,0.0027238679101123514,0.011167002012072436,0.05429527705466716,0.016666666666666666,1.0,0.0,0.011904761904761904,0.5,0.0,0.0,0.07692307692307693,0.1432748538011696,0.04398447606727038,0.02842377260981912,0
0.0,0.028985507246376805,0.30000000000000004,0.07088122605363982,0.0,0.0,0.11320754716981132,0.26190476190476186,0.0,0.3401759530752688,0.14838238871320847,0.31052093973033706,0.0032347933756384467,0.11286723689103755,0.0,0.5,0.0,0.011904761904761904,0.45,0.177777778,0.0,0.07692307692307693,0.1871345029239766,0.11125485122897802,0.1124031007751938,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.04301075268817205,0.0072974945268791044,0.0,0.0001779910230614456,0.006136110078095946,0.0,1.0,0.0,0.011904761904761904,0.5,0.0,0.0,0.07692307692307693,0.03947368421052632,0.002587322121604141,0.002583979328165375,0
0.0,0.007246376811594203,0.2,0.011494252873563215,0.0,0.0,0.018867924528301886,0.0,1.0,0.2007168458924732,0.05692045730965701,0.09781890283146066,0.001191765980498375,0.061732986240238,0.03333333333333333,1.0,0.03125,0.011904761904761904,0.44140625,0.242424242,0.0625,0.07692307692307693,0.032163742690058485,0.0685640362225097,0.05426356589147287,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.1373325787526882,0.2991972756020433,0.06116066256179774,0.06764432750348244,0.3010412792859799,0.0,1.0,0.0,0.011904761904761904,0.4848958335,0.104240766,0.0,0.07692307692307693,0.35964912280701755,0.2949547218628719,0.2351421188630491,0
0.0,0.014492753623188403,0.2,0.03639846743295018,0.0,0.0,0.05660377358490565,0.07142857142857142,0.75,0.07526881720430108,0.08270493797129652,0.033707865168539325,0.0022287571583346232,0.06266269988843437,0.1,0.75,0.125,0.023809523809523808,0.1666666665,1.0,0.1875,0.15384615384615385,0.049707602339181284,0.00776196636481242,0.009043927648578812,0
0.0,0.050724637681159424,0.5,0.15325670498084293,0.0,0.0,0.14150943396226415,0.023809523809523808,0.4166666670000001,0.3075268817204301,0.5183653612259791,0.2654821008539325,0.0921529175050302,0.4083302342878393,0.45,0.8846153845,0.375,0.047619047619047616,0.369047619,0.0,0.3125,0.3076923076923077,0.4254385964912281,0.3829236739974127,0.3695090439276486,1
0.0,0.2463768115942029,0.5,0.6111111111111109,0.0,0.0,0.16981132075471694,0.023809523809523808,0.4166666670000001,0.3075268817204301,0.5183653612259791,0.2654821008539325,0.0921529175050302,0.4083302342878393,0.43333333333333335,0.8666666665,0.375,0.05952380952380953,0.369047619,0.0,0.3125,0.38461538461538464,0.4254385964912281,0.3829236739974127,0.3695090439276486,1
0.0,0.05797101449275361,0.5,0.07088122605363982,0.0,0.0,0.08490566037735849,0.09523809523809523,0.5,0.1016617790967742,0.2128435903673072,0.06153846152808989,0.058280451942423775,0.2186686500557828,0.06666666666666668,0.875,0.0625,0.023809523809523808,0.4830729165,0.069381599,0.0625,0.15384615384615385,0.23099415204678364,0.19793014230271672,0.1343669250645995,0
0.0,0.050724637681159424,0.5,0.05747126436781608,0.0,0.0,0.12264150943396225,0.07142857142857142,1.0,0.23490488008602156,0.2802237898321576,0.18896833505617974,0.022070886859619256,0.2298252138341391,0.0,0.5,0.09375,0.10714285714285714,0.4437984495,0.193675889,0.1875,0.38461538461538464,0.14035087719298245,0.2949547218628719,0.2751937984496124,0
0.0,0.10144927536231883,0.5,0.1475095785440613,0.0,0.0,0.12264150943396225,0.19047619047619047,0.666666667,0.2591673559569893,0.4872293845779616,0.22696629213483144,0.15992880359077544,0.37932316846411307,0.1,1.0,0.09375,0.011904761904761904,0.49002849,0.036036036,0.125,0.07692307692307693,0.32748538011695905,0.3117723156532988,0.30361757105943155,1
0.0,0.050724637681159424,0.5,0.05747126436781608,0.0,0.0,0.1320754716981132,0.2380952380952381,0.5,0.12066905617204304,0.4252006810994892,0.06809669730337077,0.10154774802662128,0.38973596132391225,0.06666666666666668,0.6666666665000001,0.125,0.03571428571428571,0.4947157435,0.10280112,0.125,0.15384615384615385,0.3991228070175438,0.3208279430789133,0.26098191214470284,0
0.0,0.043478260869565216,0.5,0.06130268199233716,0.0,0.0,0.07547169811320754,0.16666666666666666,0.0,0.3387096774193549,0.08975918268061299,0.3089887640449438,0.0,0.06805503904797322,0.0,0.5,0.0,0.011904761904761904,0.5,0.0,0.0,0.07692307692307693,0.01023391812865497,0.08020698576972833,0.08139534883720931,0
0.0,0.036231884057971016,0.5,0.040229885057471264,0.0,0.0,0.07547169811320754,0.14285714285714285,0.6,0.1437702083010753,0.9362685477985891,0.1052879704719101,1.0,0.7151357381926366,0.13333333333333333,0.5,0.15625,0.011904761904761904,0.4929577465,0.003740065,0.1875,0.07692307692307693,1.0,0.6170763260025873,0.6175710594315246,0
0.0,0.05797101449275361,0.5,0.05938697318007662,0.0,0.0,0.0660377358490566,0.09523809523809523,0.8,0.3024932057204301,0.7956701532473851,0.2681973619775281,0.1827580869834391,0.6087764968389736,0.13333333333333333,0.75,0.15625,0.023809523809523808,0.4909733125,0.029761905,0.25,0.15384615384615385,0.456140350877193,0.8279430789133247,0.8268733850129201,0
0.0,0.050724637681159424,0.5,0.04597701149425287,0.0,0.0,0.0660377358490566,0.14285714285714285,0.0,0.25192012288172044,0.1055704208221844,0.21829855537078646,0.0,0.08014131647452585,0.0,1.0,0.0,0.011904761904761904,0.4875,0.00952381,0.0,0.07692307692307693,0.029239766081871343,0.15782664941785254,0.15891472868217055,0
0.0,0.15942028985507245,0.5,0.2260536398467433,0.0,0.0,0.1509433962264151,0.2857142857142857,1.0,0.25806451612903225,0.0554609584042812,0.2247191011235955,0.0013233245627611823,0.041837114168836,0.11666666666666667,0.8333333334999999,0.125,0.023809523809523808,0.5,0.0,0.25,0.15384615384615385,0.03508771929824561,0.04527813712807245,0.04651162790697674,1
0.0,0.043478260869565216,0.5,0.15134099616858238,0.0,0.0,0.20754716981132074,0.21428571428571427,0.7142857140000001,0.14967741935483872,0.29481877888591584,0.08707865168539325,0.03945983593870918,0.2350316102640387,0.7,0.8636363635,0.65625,0.047619047619047616,0.479091995,0.129032258,0.9375,0.2307692307692308,0.4634502923976608,0.1203104786545925,0.1124031007751938,0
0.0,0.14492753623188406,0.5,0.1264367816091954,0.0,0.0,0.11320754716981132,0.21428571428571427,0.5,0.2503446374623656,0.4407686694234979,0.18455653838202246,0.03408915028633338,0.3551506136110078,0.03333333333333333,0.5,0.0625,0.03571428571428571,0.4798913045,0.154654655,0.0625,0.15384615384615385,0.4064327485380117,0.3091849935316947,0.2932816537467701,1
0.0,0.036231884057971016,0.5,0.040229885057471264,0.0,0.0,0.10377358490566037,0.11904761904761905,0.428571429,0.17055988133333336,0.2554123084407687,0.12468285608988765,0.06829438167466337,0.1980290070658237,0.2,0.625,0.21875,0.047619047619047616,0.475757576,0.391625616,0.1875,0.15384615384615385,0.43859649122807015,0.15006468305304013,0.14857881136950904,0
0.0,0.08695652173913042,0.5,0.05555555555555555,0.0,0.0,0.04716981132075471,0.07142857142857142,1.0,0.2340290955268817,0.3707127219654585,0.19390048152808986,0.03701439405664758,0.2844923763480848,0.03333333333333333,1.0,0.03125,0.011904761904761904,0.474264706,0.358333333,0.0625,0.07692307692307693,0.31140350877192985,0.2393272962483829,0.2390180878552972,1
0.0,0.028985507246376805,0.5,0.044061302681992334,0.0,0.0,0.10377358490566037,0.16666666666666666,0.666666667,0.20599886812903226,0.16613962539528096,0.18643362462921348,0.023293607800650054,0.17143919672740796,0.06666666666666668,0.8333333334999999,0.09375,0.023809523809523808,0.456730769,0.274509804,0.125,0.15384615384615385,0.13450292397660818,0.17852522639068566,0.11757105943152454,0
0.0,0.08695652173913042,0.5,0.12835249042145594,0.0,0.0,0.2641509433962264,0.30952380952380953,0.571428571,0.20599886812903226,0.16613962539528096,0.18643362462921348,0.023293607800650054,0.17143919672740796,0.3,0.6666666665000001,0.4375,0.10714285714285714,0.456730769,0.274509804,0.5,0.3076923076923077,0.13450292397660818,0.17852522639068566,0.11757105943152454,0
0.0,0.036231884057971016,0.5,0.08045977011494253,0.0,0.0,0.11320754716981132,0.21428571428571427,0.833333333,0.14336917561290324,0.016054487959134032,0.10486891384269664,0.00029407212505804057,0.01171439196727408,0.16666666666666666,0.75,0.1875,0.023809523809523808,0.25,1.0,0.3125,0.15384615384615385,0.013157894736842105,0.01164294954721863,0.012919896640826873,0
0.0,0.07246376811594203,0.5,0.0957854406130268,0.0,0.0,0.16037735849056606,0.16666666666666666,0.428571429,0.1373325787526882,0.2991972756020433,0.06116066256179774,0.06764432750348244,0.3010412792859799,0.06666666666666668,0.7142857145,0.21875,0.05952380952380953,0.4848958335,0.104240766,0.1875,0.3076923076923077,0.35964912280701755,0.2949547218628719,0.2351421188630491,1
0.0,0.09420289855072464,0.7000000000000001,0.07854406130268199,0.0,0.0,0.16981132075471694,0.30952380952380953,0.6,0.23490488008602156,0.2802237898321576,0.18896833505617974,0.022070886859619256,0.2298252138341391,0.03333333333333333,0.5,0.15625,0.05952380952380953,0.4437984495,0.193675889,0.1875,0.3076923076923077,0.14035087719298245,0.2949547218628719,0.2751937984496124,0
0.0,0.14492753623188406,0.9,0.22030651340996169,0.0,0.0,0.20754716981132074,0.14285714285714285,0.5,0.3075268817204301,0.5363658477256142,0.2654821008539325,0.0879043491719548,0.4219040535515061,0.15,0.6333333335,0.125,0.14285714285714285,0.4666666665,0.0,0.125,0.3076923076923077,0.42105263157894735,0.3829236739974127,0.3695090439276486,1
0.0,0.07246376811594203,0.6000000000000001,0.1839080459770115,0.0,0.0,0.3584905660377358,0.3333333333333333,1.0,0.2198327359569893,0.14035514473364144,0.1486603284494382,0.004380126915338183,0.11788769059129788,0.03333333333333333,0.8333333334999999,0.03125,0.011904761904761904,0.451388889,0.363636364,0.0625,0.07692307692307693,0.05116959064327485,0.07115135834411385,0.05943152454780363,1
0.0,0.07971014492753623,0.6000000000000001,0.1111111111111111,0.0,0.0,0.10377358490566037,0.11904761904761905,0.6,0.1111111110967742,0.05229871077596692,0.10371650822471908,0.002035288655006965,0.05132019338043882,0.1,0.8,0.15625,0.011904761904761904,0.472222222,0.044444444000000013,0.1875,0.07692307692307693,0.03654970760233918,0.054333764553686936,0.04005167958656331,1
0.0,0.09420289855072464,0.6000000000000001,0.16475095785440613,0.0,0.0,0.1509433962264151,0.2857142857142857,0.230769231,0.1437702083010753,0.9362685477985891,0.1052879704719101,1.0,0.7151357381926366,0.4,0.5,0.40625,0.047619047619047616,0.4929577465,0.003740065,0.1875,0.3076923076923077,1.0,0.6170763260025873,0.6175710594315246,0
0.0,0.32608695652173914,0.6000000000000001,0.5383141762452107,0.0,0.0,0.4245283018867924,0.3809523809523809,0.428571429,0.2603282399569893,0.19824860131354904,0.22708456534831464,0.002491874322860239,0.15098549646708814,0.2,0.9259259259999999,0.21875,0.05952380952380953,0.484567901,0.054945055,0.1875,0.2307692307692308,0.05116959064327485,0.147477360931436,0.14857881136950904,1
0.0,0.0,0.6000000000000001,0.3793103448275862,0.0,0.0,0.018867924528301886,0.047619047619047616,1.0,0.1016617790967742,0.1182194113354415,0.08643042350561797,0.0015400092864881598,0.103570100409074,0.03333333333333333,0.5,0.03125,0.011904761904761904,0.5260416665,0.018181818,0.0625,0.07692307692307693,0.10380116959064327,0.04786545924967658,0.033591731266149866,0
0.0,0.15942028985507245,0.6000000000000001,0.16091954022988506,0.0,0.0,0.16981132075471694,0.2857142857142857,0.5,0.2503446374623656,0.4407686694234979,0.18455653838202246,0.03408915028633338,0.3551506136110078,0.3,0.875,0.3125,0.023809523809523808,0.4798913045,0.154654655,0.3125,0.15384615384615385,0.4064327485380117,0.3091849935316947,0.2932816537467701,1
0.0,0.07971014492753623,0.7000000000000001,0.14559386973180075,0.0,0.0,0.1509433962264151,0.21428571428571427,1.0,0.17055988133333336,0.2554123084407687,0.12468285608988765,0.06829438167466337,0.1980290070658237,0.03333333333333333,1.0,0.03125,0.011904761904761904,0.475757576,0.391625616,0.0625,0.07692307692307693,0.43859649122807015,0.15006468305304013,0.14857881136950904,0
0.0,0.31884057971014496,0.6000000000000001,0.6877394636015325,0.0,0.0,0.4528301886792453,0.6666666666666666,0.516129032,0.2779156327741936,0.4813913889564583,0.22899946494382026,0.0583114069029562,0.37393082930457416,1.0,0.6764705879999999,0.96875,0.14285714285714285,0.486241401,0.186344239,1.0,0.4615384615384616,0.34210526315789475,0.3298835705045278,0.32558139534883723,1
0.0,0.06521739130434782,0.6000000000000001,0.31800766283524895,0.0,0.0,0.5471698113207547,0.11904761904761905,0.75,0.3311827956989248,0.598151301386524,0.2914927768988764,0.07079399473765671,0.4933060617329863,0.26666666666666666,0.6960784314999999,0.125,0.36904761904761896,0.4808377895000001,0.258064516,0.1875,0.2307692307692308,0.40058479532163743,0.33764553686934023,0.2984496124031008,1
0.0,0.08695652173913042,0.6000000000000001,0.16475095785440613,0.0,0.0,0.18867924528301885,0.047619047619047616,1.0,0.2989247311827957,0.5295548528338604,0.2487588189213483,0.0599055873703761,0.4079583488285608,0.03333333333333333,0.9666666665000001,0.0625,0.023809523809523808,0.482886905,0.230769231,0.125,0.15384615384615385,0.3786549707602339,0.3622250970245796,0.3591731266149871,1
0.0,0.07971014492753623,0.6000000000000001,0.1111111111111111,0.0,0.0,0.16037735849056606,0.16666666666666666,0.625,0.2989247311827957,0.5295548528338604,0.2487588189213483,0.0599055873703761,0.4079583488285608,0.16666666666666666,0.5555555555,0.25,0.10714285714285714,0.482886905,0.230769231,0.3125,0.3076923076923077,0.3786549707602339,0.3622250970245796,0.3591731266149871,1
0.0,0.05797101449275361,0.6000000000000001,0.14942528735632185,0.0,0.0,0.14150943396226415,0.09523809523809523,0.5,0.16314423432258066,0.20092434930673805,0.11235955056179776,0.017783624825878346,0.15879509111193751,0.16666666666666666,0.75,0.0625,0.07142857142857142,0.4927272725,0.017045455,0.0625,0.15384615384615385,0.11257309941520467,0.15265200517464428,0.1421188630490956,1
0.0,0.10869565217391304,0.7000000000000001,0.2662835249042145,0.0,0.0,0.29245283018867924,0.14285714285714285,0.75,0.3225806451612904,0.0885429335927998,0.2921348314606741,0.0013697570035598205,0.06712532539977688,0.18333333333333326,0.7083333334999999,0.125,0.17857142857142855,0.3666666665,0.333333333,0.1875,0.3076923076923077,0.18567251461988304,0.056921086675291076,0.05813953488372092,1
0.0,0.06521739130434782,0.7000000000000001,0.1743295019157088,0.0,0.0,0.2547169811320755,0.14285714285714285,0.6,0.25619448339784945,0.2828995378253466,0.20494382022471908,0.020105246865810247,0.2194124209743399,0.2,0.775,0.15625,0.11904761904761905,0.4879166665,0.186147186,0.1875,0.2307692307692308,0.2850877192982456,0.17852522639068566,0.17700258397932814,1
0.0,0.05797101449275361,0.6000000000000001,0.06130268199233716,0.0,0.0,0.0660377358490566,0.07142857142857142,1.0,0.1373325787526882,0.2991972756020433,0.06116066256179774,0.06764432750348244,0.3010412792859799,0.03333333333333333,1.0,0.03125,0.011904761904761904,0.4848958335,0.104240766,0.0625,0.07692307692307693,0.35964912280701755,0.2949547218628719,0.2351421188630491,0
0.0,0.12318840579710146,0.7000000000000001,0.30842911877394635,0.0,0.0,0.2547169811320755,0.3571428571428571,0.428571429,0.4086021505376344,0.04548771588421309,0.3820224719101124,0.00034824330598978487,0.034213462253625884,0.21666666666666667,0.7222222220000001,0.21875,0.07142857142857142,0.625,0.0,0.1875,0.2307692307692308,0.014619883040935672,0.02328589909443726,0.02454780361757106,1
0.0,0.13768115942028986,0.6000000000000001,0.16091954022988506,0.0,0.0,0.21698113207547168,0.4047619047619048,0.615384615,0.12967420959139786,0.4813913889564583,0.089280291505618,0.03391889800340505,0.3936407586463369,0.43333333333333335,0.9,0.40625,0.023809523809523808,0.4845371525,0.208080808,0.5,0.15384615384615385,0.20321637426900585,0.2846054333764554,0.26098191214470284,1
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.02830188679245283,0.023809523809523808,0.0,0.08602150537634409,0.012648990513257114,0.026966292134831468,0.00015477480266212662,0.012644105615470434,0.0,1.0,0.0,0.011904761904761904,0.375,0.5,0.0,0.07692307692307693,0.02046783625730994,0.00905562742561449,0.007751937984496123,0
0.0,0.0,0.1,0.007662835249042145,0.0,0.0,0.009433962264150943,0.0,1.0,0.04301075268817205,0.02067623449282413,0.0,0.0011608110199659493,0.015247303830420231,0.03333333333333333,0.5,0.03125,0.011904761904761904,0.0,0.0,0.0625,0.07692307692307693,0.05263157894736842,0.0129366106080207,0.01421188630490956,0
0.0,0.0,0.1,0.0038314176245210726,0.0,0.0,0.02830188679245283,0.023809523809523808,0.0,0.05789909015053764,0.07224519581610314,0.014981273393258422,0.006624361553939018,0.056340647080699136,0.0,0.5,0.0,0.023809523809523808,0.519230769,0.0,0.0,0.15384615384615385,0.06286549707602339,0.04527813712807245,0.045219638242894065,0
0.0,0.0,0.1,0.0038314176245210726,0.0,0.0,0.02830188679245283,0.023809523809523808,0.0,0.04301075268817205,0.014108489418632937,0.0,0.0,0.020267757530680552,0.0,1.0,0.0,0.011904761904761904,0.424242424,0.194444444,0.0,0.07692307692307693,0.016081871345029242,0.014230271668822769,0.007751937984496123,0
0.0,0.0,0.1,0.00957854406130268,0.0,0.0,0.05660377358490565,0.11904761904761905,1.0,0.09749103944086022,0.04694721478958891,0.050231328494382034,0.002368054480730537,0.03718854592785422,0.06666666666666668,0.5,0.0625,0.011904761904761904,0.53125,0.0,0.125,0.07692307692307693,0.04385964912280702,0.04527813712807245,0.043927648578811374,0
0.0,0.014492753623188403,0.2,0.03639846743295018,0.0,0.0,0.1509433962264151,0.16666666666666666,0.5,0.09749103944086022,0.04694721478958891,0.050231328494382034,0.002368054480730537,0.03718854592785422,0.06666666666666668,0.5,0.1875,0.05952380952380953,0.53125,0.0,0.1875,0.15384615384615385,0.04385964912280702,0.04527813712807245,0.043927648578811374,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.12903225806451613,0.027487229384577958,0.0449438202247191,0.0,0.02751952398661212,0.0,1.0,0.0,0.011904761904761904,0.4642857145000001,0.6,0.0,0.07692307692307693,0.01023391812865497,0.01940491591203105,0.015503875968992246,0
0.0,0.0,0.1,0.0038314176245210726,0.0,0.0,0.009433962264150943,0.0,0.0,0.05161290322580645,0.009973242520068109,0.006420545752808995,0.00013929732239591395,0.010412792859799182,0.0,0.5,0.0,0.011904761904761904,0.3333333335,0.3,0.0,0.07692307692307693,0.06140350877192983,0.00905562742561449,0.007751937984496123,0
0.0,0.0,0.1,0.00957854406130268,0.0,0.0,0.0660377358490566,0.07142857142857142,0.0,0.04301075268817205,0.08173193870104598,0.0,0.0,0.06861286723689104,0.0,1.0,0.0,0.011904761904761904,0.5,0.0,0.0,0.07692307692307693,0.017543859649122806,0.01552393272962484,0.011627906976744186,0
0.0,0.021739130434782608,0.30000000000000004,0.04597701149425287,0.0,0.0,0.0660377358490566,0.14285714285714285,0.0,0.06256109483870967,0.07175869618097787,0.01954079141573034,0.0,0.05652658981033841,0.0,0.5,0.0,0.011904761904761904,0.4375,0.128571429,0.0,0.07692307692307693,0.032163742690058485,0.04139715394566624,0.041343669250646004,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.02830188679245283,0.0,0.0,0.06256109483870967,0.07175869618097787,0.01954079141573034,0.0,0.05652658981033841,0.0,1.0,0.0,0.011904761904761904,0.4375,0.128571429,0.0,0.07692307692307693,0.032163742690058485,0.04139715394566624,0.041343669250646004,0
0.0,0.0,0.1,0.007662835249042145,0.0,0.0,0.018867924528301886,0.0,0.0,0.06256109483870967,0.07175869618097787,0.01954079141573034,0.0,0.05652658981033841,0.0,1.0,0.0,0.011904761904761904,0.4375,0.128571429,0.0,0.07692307692307693,0.032163742690058485,0.04139715394566624,0.041343669250646004,0
0.0,0.0,0.1,0.007662835249042145,0.0,0.0,0.02830188679245283,0.047619047619047616,0.0,0.06451612903225806,0.01824373631719776,0.009630818606741571,0.00018572976319455192,0.02751952398661212,0.0,0.5,0.0,0.011904761904761904,0.4615384615,0.072727273,0.0,0.07692307692307693,0.02192982456140351,0.02069857697283312,0.011627906976744186,0
0.0,0.0,0.1,0.011494252873563215,0.0,0.0,0.0660377358490566,0.07142857142857142,0.0,0.06451612903225806,0.01824373631719776,0.009630818606741571,0.00018572976319455192,0.02751952398661212,0.0,1.0,0.0,0.011904761904761904,0.4615384615,0.072727273,0.0,0.07692307692307693,0.02192982456140351,0.02069857697283312,0.011627906976744186,0
0.0,0.014492753623188403,0.1,0.013409961685823752,0.0,0.0,0.02830188679245283,0.023809523809523808,0.0,0.16129032258064518,0.03819022135733399,0.04119850188764045,0.0006810091317133571,0.05689847526961695,0.0,1.0,0.0,0.011904761904761904,0.4630434785,0.119047619,0.0,0.07692307692307693,0.03654970760233918,0.058214747736093135,0.03875968992248062,0
0.0,0.007246376811594203,0.2,0.02681992337164751,0.0,0.0,0.0660377358490566,0.09523809523809523,0.5,0.05161290322580645,0.013135490148382391,0.014981273393258422,7.738740133106331e-05,0.01208627742655262,0.03333333333333333,0.75,0.0625,0.023809523809523808,0.2,1.0,0.0625,0.15384615384615385,0.01023391812865497,0.00905562742561449,0.007751937984496123,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.0,0.0,0.06881720430107527,0.019459985405010947,0.01926163725842697,0.0006036217303822937,0.0180364447750093,0.0,0.5,0.0,0.023809523809523808,0.5833333335,0.0,0.0,0.15384615384615385,0.04239766081871345,0.01164294954721863,0.0103359173126615,0
0.0,0.0,0.1,0.005747126436781609,0.0,0.0,0.018867924528301886,0.023809523809523808,0.0,0.04301075268817205,0.005594745803940647,0.0,0.0,0.003718854592785422,0.0,0.5,0.0,0.011904761904761904,0.0,1.0,0.0,0.07692307692307693,0.0043859649122807015,0.00388098318240621,0.00516795865633075,0
0.0,0.0,0.1,0.007662835249042145,0.0,0.0,0.018867924528301886,0.023809523809523808,0.0,0.04301075268817205,0.0036487472634395522,0.0,0.0,0.002231312755671253,0.0,0.5,0.0,0.011904761904761904,0.0,0.0,0.0,0.07692307692307693,0.029239766081871343,0.00129366106080207,0.002583979328165375,0
