MAXNESTING_method,CYCLO_method,NOLV_method,LOC_method,NOAV_method,CDISP_method,CFNAMM_method,FDP_method,CINT_method,CLNAMM_method,AMWNAMM_type,FANOUT_method,MaMCL_method,NMCS_method,MeMCL_method,AMW_type,LOCNAMM_type,LAA_method,LOC_type,WMCNAMM_type,LOC_package,LCOM5_type,WMC_type,ATFD_method,NOP_method,TCC_type,NOM_package,NOMNAMM_package,ATLD_method,number_final_not_static_methods,CFNAMM_type,ATFD_type,number_final_methods,isStatic_type,is_long_method
0.30000000000000004,0.0931174089068826,0.08783783783783784,0.10503089143865844,0.1564245810055866,0.294118,0.22857142857142854,0.2857142857142857,0.2207792207792208,0.0,0.22115384615384615,0.16666666666666666,0.0,0.0,0.0,0.14743588461538465,0.018630849220103985,0.0,0.020332187857961054,0.009737827715355809,0.06474870914244718,1.0,0.010447761194029851,0.18072289156626506,0.06896551724137931,0.0,0.07739307535641547,0.0749104929771413,0.0,0.0,0.07048458149779736,0.036764705882352935,0.0,0.0,1
1.0,0.5101214574898785,0.22297297297297294,0.3574580759046779,0.2681564245810056,0.0,0.0,0.0,0.0,0.0,0.5096153846153847,0.0,0.0,0.0,0.0,0.5096153846153847,0.14529173887926053,1.0,0.14404352806414664,0.06367041198501873,0.02431164065348561,0.987879,0.06343283582089553,0.0,0.13793103448275862,0.681818,0.01344195519348269,0.01817681079592399,0.2307692307692308,0.0,0.0,0.0,0.05434782608695652,0.0,1
0.0,0.0,0.006756756756756757,0.00264783759929391,0.01675977653631285,0.0,0.0,0.0,0.0,0.0,0.18990384615384615,0.0,0.0,0.0,0.0,0.18990384615384615,0.08448873483535528,1.0,0.08376288659793815,0.0352059925093633,0.015078627633172982,1.0,0.035074626865671636,0.0,0.03448275862068965,1.0,0.00570264765784114,0.0077113742770586625,0.030769230769230767,0.0,0.11453744493392072,0.3112745098039216,0.0,0.0,0
0.0,0.0,0.0,0.0017652250661959407,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.18990384615384615,0.0,0.0,0.0,0.0,0.18990384615384615,0.08448873483535528,1.0,0.08376288659793815,0.0352059925093633,0.015078627633172982,1.0,0.035074626865671636,0.0,0.0,1.0,0.00570264765784114,0.0077113742770586625,0.015384615384615384,0.0,0.11453744493392072,0.3112745098039216,0.0,0.0,0
0.1,0.008097165991902834,0.027027027027027032,0.016769638128861432,0.0335195530726257,0.0,0.0,0.0,0.0,0.1111111111111111,0.18990384615384615,0.0,0.0,0.0,0.0,0.18990384615384615,0.08448873483535528,1.0,0.08376288659793815,0.0352059925093633,0.015078627633172982,1.0,0.035074626865671636,0.0,0.06896551724137931,1.0,0.00570264765784114,0.0077113742770586625,0.030769230769230767,0.0,0.11453744493392072,0.3112745098039216,0.0,0.0,0
0.1,0.004048582995951417,0.07432432432432433,0.02559576345984113,0.0670391061452514,1.0,0.028571428571428567,0.0,0.025974025974025976,0.16666666666666666,0.18990384615384615,0.06666666666666668,0.0,0.0,0.0,0.18990384615384615,0.08448873483535528,1.0,0.08376288659793815,0.0352059925093633,0.015078627633172982,1.0,0.035074626865671636,0.0,0.06896551724137931,1.0,0.00570264765784114,0.0077113742770586625,0.015384615384615384,0.0,0.11453744493392072,0.3112745098039216,0.0,0.0,0
0.6000000000000001,0.08502024291497977,0.20945945945945948,0.12533097969991175,0.553072625698324,0.192308,0.11428571428571427,0.2857142857142857,0.3376623376623377,0.2222222222222222,0.18990384615384615,0.16666666666666666,0.0,0.0,0.0,0.18990384615384615,0.08448873483535528,0.166667,0.08376288659793815,0.0352059925093633,0.015078627633172982,1.0,0.035074626865671636,0.42168674698795183,0.03448275862068965,1.0,0.00570264765784114,0.0077113742770586625,0.1076923076923077,0.0,0.11453744493392072,0.3112745098039216,0.0,0.0,1
0.9,0.06882591093117409,0.1891891891891892,0.08914386584289496,0.3184357541899441,0.222222,0.1,0.2857142857142857,0.2337662337662338,0.0,0.18990384615384615,0.13333333333333333,0.0,0.0,0.0,0.18990384615384615,0.08448873483535528,0.076923,0.08376288659793815,0.0352059925093633,0.015078627633172982,1.0,0.035074626865671636,0.14457831325301207,0.03448275862068965,1.0,0.00570264765784114,0.0077113742770586625,0.015384615384615384,0.0,0.11453744493392072,0.3112745098039216,0.0,0.0,1
0.7000000000000001,0.3481781376518219,0.26351351351351354,0.32921447484554284,0.4022346368715084,0.363636,0.2,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.8,0.26666666666666666,0.0,0.0,0.0,0.6923076923076924,0.07076834199884459,0.076923,0.07416953035509738,0.0404494382022472,0.06713635454769999,0.75,0.04216417910447762,0.2891566265060241,0.0,1.0,0.06761710794297351,0.07188102451115395,0.030769230769230767,0.0,0.07048458149779736,0.0661764705882353,0.0,0.0,1
0.0,0.0,0.013513513513513514,0.0017652250661959407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010109763142692083,0.0,0.001002290950744559,0.00037453183520599247,0.0012702744027946035,0.0,0.00037313432835820896,0.0,0.06896551724137931,0.0,0.002036659877800408,0.002754062241806665,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0
0.0,0.0,0.060810810810810814,0.00441306266548985,0.0335195530726257,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0010109763142692083,0.0,0.001002290950744559,0.00037453183520599247,0.0012702744027946035,0.0,0.00037313432835820896,0.0,0.2413793103448276,0.0,0.002036659877800408,0.002754062241806665,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0035304501323918805,0.0111731843575419,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0034662045060658577,1.0,0.003436426116838488,0.0011235955056179776,0.0012702744027946035,0.0,0.001119402985074627,0.0,0.0,1.0,0.002036659877800408,0.002754062241806665,0.030769230769230767,0.0,0.00881057268722467,0.0,0.0,0.0,0
0.0,0.0,0.013513513513513514,0.00529567519858782,0.01675977653631285,1.0,0.014285714285714284,0.0,0.012987012987012988,0.05555555555555555,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0034662045060658577,1.0,0.003436426116838488,0.0011235955056179776,0.0012702744027946035,0.0,0.001119402985074627,0.0,0.06896551724137931,1.0,0.002036659877800408,0.002754062241806665,0.030769230769230767,0.0,0.00881057268722467,0.0,0.0,0.0,0
0.0,0.0,0.0,0.00264783759929391,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034662045060658577,1.0,0.003436426116838488,0.0011235955056179776,0.0012702744027946035,0.0,0.001119402985074627,0.0,0.0,1.0,0.002036659877800408,0.002754062241806665,0.061538461538461535,0.0,0.00881057268722467,0.0,0.0,0.0,0
0.6000000000000001,0.2186234817813765,0.2432432432432433,0.2118270079435128,0.2346368715083799,1.0,0.028571428571428567,0.14285714285714285,0.025974025974025976,0.05555555555555555,0.3333333461538461,0.06666666666666668,0.0,0.0,0.0,0.2628205,0.05069324090121317,0.666667,0.052548682703321886,0.032209737827715364,0.013726020630197244,0.5,0.03470149253731344,0.024096385542168683,0.06896551724137931,0.933333,0.01894093686354379,0.023960341503717987,0.061538461538461535,0.0,0.039647577092511016,0.0024509803921568627,0.0,0.0,1
0.1,0.008097165991902834,0.0945945945945946,0.03265666372462489,0.15083798882681565,0.277778,0.18571428571428567,0.21428571428571427,0.2337662337662338,0.05555555555555555,0.015384615384615384,0.16666666666666666,0.0,0.0,0.0,0.015384615384615384,0.00996533795493934,0.153846,0.00987972508591065,0.0022471910112359553,0.012385175427247387,0.625,0.002238805970149254,0.13253012048192772,0.06896551724137931,1.0,0.01873727087576375,0.02533737262462132,0.030769230769230767,0.0,0.09251101321585904,0.02696078431372549,0.0,0.0,0
0.5000000000000001,0.17813765182186234,0.4662162162162162,0.1879964695498676,0.4804469273743017,0.571429,0.07142857142857142,0.14285714285714285,0.09090909090909093,0.2777777777777778,0.2899408461538462,0.13333333333333333,0.0,0.0,0.0,0.2899408461538462,0.11236279607163488,0.5625,0.111397479954181,0.04119850187265918,0.0193246374425142,0.905556,0.04104477611940298,0.03614457831325302,0.4137931034482759,0.666667,0.007128309572301425,0.009639217846323328,0.13846153846153847,0.0,0.10572687224669604,0.06127450980392156,0.0,0.0,1
0.5000000000000001,0.08502024291497977,0.25,0.08914386584289496,0.335195530726257,0.4,0.2,0.14285714285714285,0.1948051948051948,0.05555555555555555,0.25824176923076925,0.2,0.0,0.0,0.0,0.25824176923076925,0.061380704794916224,0.6190479999999999,0.06085337915234822,0.01985018726591761,0.007127650815680831,0.8703700000000001,0.019776119402985074,0.060240963855421686,0.1724137931034483,1.0,0.005295315682281059,0.006885155604516663,0.2,0.0,0.20704845814977976,0.012254901960784314,0.0,0.0,1
0.0,0.0,0.006756756756756757,0.0017652250661959407,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.02884615384615385,0.0,0.0,0.0,0.0,0.02884615384615385,0.041161178509532055,1.0,0.04080756013745705,0.00749063670411985,0.03269780407193517,0.8636360000000001,0.007462686567164178,0.0,0.03448275862068965,0.8909090000000001,0.02423625254582485,0.030294684659873318,0.015384615384615384,0.0,0.0881057268722467,0.012254901960784314,0.0,0.0,0
0.0,0.0,0.006756756756756757,0.00441306266548985,0.00558659217877095,1.0,0.028571428571428567,0.0,0.025974025974025976,0.0,0.005494499999999999,0.06666666666666668,0.0,0.0,0.0,0.012820500000000006,0.01270941652224148,0.0,0.01804123711340206,0.002621722846441948,0.007845120617259265,1.0,0.0041044776119402975,0.0,0.03448275862068965,0.0,0.007535641547861506,0.008812999173781328,0.0,0.0,0.026431718061674013,0.007352941176470587,0.0,0.0,0
0.0,0.0,0.006756756756756757,0.00441306266548985,0.00558659217877095,1.0,0.028571428571428567,0.0,0.025974025974025976,0.0,0.005494499999999999,0.06666666666666668,0.0,0.0,0.0,0.012820500000000006,0.01270941652224148,0.0,0.01804123711340206,0.002621722846441948,0.007845120617259265,1.0,0.0041044776119402975,0.0,0.03448275862068965,0.0,0.007535641547861506,0.008812999173781328,0.0,0.0,0.026431718061674013,0.007352941176470587,0.0,0.0,0
0.0,0.0,0.013513513513513514,0.00529567519858782,0.0223463687150838,0.0,0.0,0.07142857142857142,0.0,0.0,0.005494499999999999,0.0,0.0,0.0,0.0,0.012820500000000006,0.01270941652224148,0.0,0.01804123711340206,0.002621722846441948,0.007845120617259265,1.0,0.0041044776119402975,0.024096385542168683,0.06896551724137931,0.0,0.007535641547861506,0.008812999173781328,0.0,0.0,0.026431718061674013,0.007352941176470587,0.0,0.0,0
0.0,0.0,0.0,0.00264783759929391,0.00558659217877095,1.0,0.014285714285714284,0.07142857142857142,0.012987012987012988,0.0,0.005494499999999999,0.03333333333333333,0.0,0.0,0.0,0.012820500000000006,0.01270941652224148,0.0,0.01804123711340206,0.002621722846441948,0.007845120617259265,1.0,0.0041044776119402975,0.012048192771084338,0.0,0.0,0.007535641547861506,0.008812999173781328,0.0,0.0,0.026431718061674013,0.007352941176470587,0.0,0.0,0
0.1,0.004048582995951417,0.020270270270270268,0.01500441306266549,0.05027932960893855,1.0,0.028571428571428567,0.07142857142857142,0.025974025974025976,0.0,0.033156500000000005,0.06666666666666668,0.0,0.0,0.0,0.031017384615384613,0.16204506065857885,0.0,0.1640893470790378,0.01985018726591761,0.07549899436609779,1.0,0.02052238805970149,0.07228915662650602,0.10344827586206896,0.0,0.08981670061099796,0.1184246763976866,0.0,0.0,0.12775330396475773,0.03431372549019608,0.0,0.0,0
0.0,0.0,0.027027027027027032,0.016769638128861432,0.06145251396648045,1.0,0.014285714285714284,0.07142857142857142,0.012987012987012988,0.0,0.038461538461538464,0.03333333333333333,0.0,0.0,0.0,0.038461538461538464,0.043616406701328714,0.0,0.04324169530355098,0.009363295880149813,0.07965090977523201,1.0,0.009328358208955223,0.08433734939759037,0.13793103448275862,0.0,0.0604887983706721,0.08014321123657395,0.0,0.0,0.0748898678414097,0.0196078431372549,0.0,0.0,0
0.0,0.0,0.006756756756756757,0.00264783759929391,0.0111731843575419,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.009615384615384616,0.03333333333333333,0.0,0.0,0.0,0.009615384615384616,0.011987290583477759,1.0,0.01188430698739977,0.0033707865168539327,0.018089648439797226,0.14285699999999998,0.003358208955223881,0.0,0.03448275862068965,1.0,0.027291242362525458,0.03525199669512531,0.015384615384615384,0.0,0.03524229074889868,0.0,0.0,0.0,0
0.0,0.0,0.0,0.00264783759929391,0.00558659217877095,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.009615384615384616,0.03333333333333333,0.0,0.0,0.0,0.009615384615384616,0.011987290583477759,1.0,0.01188430698739977,0.0033707865168539327,0.018089648439797226,0.14285699999999998,0.003358208955223881,0.0,0.0,1.0,0.027291242362525458,0.03525199669512531,0.015384615384615384,0.0,0.03524229074889868,0.0,0.0,0.0,0
0.1,0.004048582995951417,0.013513513513513514,0.01323918799646955,0.01675977653631285,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.009615384615384616,0.03333333333333333,0.0,0.0,0.0,0.009615384615384616,0.011987290583477759,1.0,0.01188430698739977,0.0033707865168539327,0.018089648439797226,0.14285699999999998,0.003358208955223881,0.0,0.0,1.0,0.027291242362525458,0.03525199669512531,0.015384615384615384,0.0,0.03524229074889868,0.0,0.0,0.0,0
0.7000000000000001,0.13765182186234814,0.16216216216216214,0.24977934686672554,0.24022346368715086,0.263158,0.15714285714285714,0.0,0.2467532467532468,0.2222222222222222,0.3461538461538461,0.16666666666666666,0.0,0.0,0.0,0.3461538461538461,0.2254477180820335,0.466667,0.22351088201603667,0.03333333333333333,0.018665976641065143,0.895833,0.0332089552238806,0.0,0.03448275862068965,1.0,0.018329938900203662,0.017075185899201324,0.1076923076923077,0.0,0.09691629955947137,0.0,0.0,0.0,1
0.7000000000000001,0.08097165991902834,0.11486486486486487,0.09090909090909093,0.11731843575418995,0.428571,0.1,0.21428571428571427,0.09090909090909093,0.05555555555555555,0.13712373076923076,0.1,0.0,0.0,0.0,0.13712373076923076,0.11135181975736567,0.5,0.11039518900343644,0.03895131086142322,0.029533879864974532,0.944444,0.038805970149253737,0.03614457831325302,0.03448275862068965,0.11428599999999997,0.028513238289205708,0.03167171578077665,0.030769230769230767,0.0,0.0748898678414097,0.01715686274509804,0.0,0.0,1
0.1,0.012145748987854251,0.060810810810810814,0.044130626654898496,0.11731843575418995,0.571429,0.1,0.21428571428571427,0.09090909090909093,0.0,0.048076923076923066,0.13333333333333333,0.0,0.0,0.0,0.048076923076923066,0.010254188330444829,0.166667,0.010166093928980529,0.0029962546816479398,0.046070970701356136,1.0,0.0029850746268656717,0.12048192771084335,0.06896551724137931,0.333333,0.02586558044806517,0.02836684109060865,0.030769230769230767,0.0,0.039647577092511016,0.004901960784313725,0.0,1.0,0
0.8,0.08502024291497977,0.19594594594594594,0.14827890556045895,0.3184357541899441,0.809524,0.22857142857142854,0.6428571428571428,0.2727272727272728,0.0,0.19526626923076928,0.5666666666666667,0.6666666666666666,0.25,0.6666666666666666,0.17771884615384614,0.22140381282495664,0.448276,0.2259450171821306,0.058801498127340826,0.018148457439926602,0.975914,0.060447761194029864,0.1927710843373494,0.13793103448275862,0.809524,0.006109979633401222,0.007435968052877996,0.2,0.00546448087431694,0.3127753303964758,0.10784313725490197,0.005434782608695652,0.0,1
0.5000000000000001,0.08906882591093117,0.19594594594594594,0.13945278022947927,0.30726256983240224,0.416667,0.3857142857142857,0.42857142857142855,0.4675324675324676,0.0,0.2596153846153846,0.5,0.0,0.0,0.0,0.2596153846153846,0.032206816868861926,0.52381,0.031930126002290955,0.011235955056179777,0.043718610696180944,0.733333,0.011194029850746268,0.14457831325301207,0.13793103448275862,0.5,0.04419551934826884,0.03717984026438998,0.16923076923076924,0.0,0.13215859030837004,0.029411764705882356,0.0,0.0,1
0.0,0.0,0.006756756756756757,0.00264783759929391,0.00558659217877095,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.002310803004043905,0.0,0.002290950744558992,0.00037453183520599247,0.036343962079956715,0.0,0.00037313432835820896,0.0,0.03448275862068965,1.0,0.03156822810590632,0.038832277609473984,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0017652250661959407,0.00558659217877095,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.002310803004043905,1.0,0.002290950744558992,0.00037453183520599247,0.036343962079956715,0.0,0.00037313432835820896,0.0,0.0,1.0,0.03156822810590632,0.038832277609473984,0.015384615384615384,0.0,0.00881057268722467,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0017652250661959407,0.0,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.003755054881571346,0.0,0.0037227949599083618,0.0007490636704119853,0.036343962079956715,1.0,0.0007462686567164179,0.0,0.0,0.0,0.03156822810590632,0.038832277609473984,0.0,0.0,0.004405286343612335,0.0024509803921568627,0.0,0.0,0
0.6000000000000001,0.08502024291497977,0.0945945945945946,0.0997352162400706,0.1675977653631285,1.0,0.014285714285714284,0.07142857142857142,0.012987012987012988,0.0,0.2820512692307693,0.03333333333333333,0.0,0.0,0.0,0.19780219230769236,0.03610629693818601,0.875,0.05025773195876289,0.008988764044943821,0.02107714564636972,1.0,0.015671641791044775,0.024096385542168683,0.06896551724137931,1.0,0.032382892057026484,0.03442577802258332,0.2153846153846154,0.0,0.00881057268722467,0.0,0.005434782608695652,0.0,1
0.0,0.0,0.006756756756756757,0.0017652250661959407,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.002744078567302137,1.0,0.0027205040091638033,0.0011235955056179776,0.03739076228225968,0.0,0.001119402985074627,0.0,0.03448275862068965,1.0,0.11140529531568227,0.1291655191407326,0.015384615384615384,0.0,0.004405286343612335,0.0,0.0,0.0,0
0.1,0.008097165991902834,0.03378378378378378,0.01235657546337158,0.0335195530726257,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.038461538461538464,0.03333333333333333,0.0,0.0,0.0,0.038461538461538464,0.002744078567302137,1.0,0.0027205040091638033,0.0011235955056179776,0.03739076228225968,0.0,0.001119402985074627,0.0,0.03448275862068965,1.0,0.11140529531568227,0.1291655191407326,0.015384615384615384,0.0,0.004405286343612335,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0017652250661959407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007654534950895436,0.0,0.007588774341351661,0.003745318352059925,0.03739076228225968,0.0,0.00373134328358209,0.0,0.0,0.0,0.11140529531568227,0.1291655191407326,0.0,0.0,0.0,0.0,0.0,0.0,0
0.20000000000000004,0.024291497975708502,0.006756756756756757,0.015887025595763462,0.0446927374301676,0.8,0.042857142857142864,0.21428571428571427,0.06493506493506494,0.0,0.08173076923076923,0.13333333333333333,0.6666666666666666,0.375,0.6666666666666666,0.07692307692307693,0.023685730791450033,0.14285699999999998,0.024198167239404357,0.018352059925093638,0.06578374754472427,0.875,0.018656716417910446,0.08433734939759037,0.03448275862068965,0.14285699999999998,0.10346232179226067,0.12558523822638393,0.015384615384615384,0.0,0.07048458149779736,0.031862745098039214,0.0,0.0,0
0.20000000000000004,0.016194331983805668,0.020270270270270268,0.02206531332744925,0.07262569832402235,0.2,0.014285714285714284,0.07142857142857142,0.06493506493506494,0.16666666666666666,0.2122432692307692,0.03333333333333333,0.0,0.0,0.0,0.21133815384615384,0.4315424610051993,0.166667,0.4289805269186713,0.4659176029962547,0.062419872737323724,0.7428739999999999,0.4649253731343284,0.060240963855421686,0.03448275862068965,0.950926,0.053360488798370666,0.07105480583861196,0.015384615384615384,1.0,0.2466960352422908,0.13480392156862744,1.0,0.0,0
0.5000000000000001,0.15384615384615385,0.16891891891891891,0.14386584289496912,0.2569832402234637,0.5,0.22857142857142854,0.2857142857142857,0.3376623376623377,0.1111111111111111,0.1630769230769231,0.43333333333333335,0.0,0.0,0.0,0.1133603076923077,0.09127671865973423,0.222222,0.1059564719358534,0.048689138576779034,0.0239235012526317,0.926868,0.05559701492537314,0.16867469879518074,0.06896551724137931,0.327635,0.04175152749490835,0.039383090057835315,0.061538461538461535,0.0,0.2158590308370044,0.05147058823529412,0.0,0.0,1
0.0,0.0,0.07432432432432433,0.10856134157105032,0.2569832402234637,0.0,0.0,0.0,0.0,0.1111111111111111,0.02539911538461538,0.0,0.0,0.0,0.0,0.020311153846153847,0.23512420566146736,1.0,0.2968213058419244,0.03258426966292135,0.1509862269321697,0.959583,0.050373134328358216,0.0,0.06896551724137931,0.115126,0.11059063136456213,0.10961167722390527,0.5384615384615385,0.0,0.01762114537444934,0.007352941176470587,0.0,0.0,0
0.0,0.0,0.0,0.0017652250661959407,0.0,0.0,0.0,0.0,0.0,0.0,0.02539911538461538,0.0,0.0,0.0,0.0,0.020311153846153847,0.23512420566146736,0.0,0.2968213058419244,0.03258426966292135,0.1509862269321697,0.959583,0.050373134328358216,0.0,0.0,0.115126,0.11059063136456213,0.10961167722390527,0.0,0.0,0.01762114537444934,0.007352941176470587,0.0,0.0,0
0.20000000000000004,0.032388663967611336,0.21621621621621626,0.6363636363636364,0.5474860335195529,1.0,0.042857142857142864,0.07142857142857142,0.03896103896103896,0.4444444444444444,0.02539911538461538,0.1,0.0,0.0,0.0,0.020311153846153847,0.23512420566146736,0.984848,0.2968213058419244,0.03258426966292135,0.1509862269321697,0.959583,0.050373134328358216,0.012048192771084338,0.0,0.115126,0.11059063136456213,0.10961167722390527,1.0,0.0,0.01762114537444934,0.007352941176470587,0.0,0.0,0
0.0,0.0,0.006756756756756757,0.00264783759929391,0.1843575418994413,1.0,0.0,0.07142857142857142,0.012987012987012988,0.0,0.019536038461538462,0.03333333333333333,0.0,0.0,0.0,0.0111888076923077,0.1887637203928365,0.032257999999999995,0.2618843069873998,0.0352059925093633,0.1509862269321697,0.968863,0.052611940298507465,0.3614457831325301,0.03448275862068965,0.142318,0.11059063136456213,0.10961167722390527,0.015384615384615384,0.0,0.048458149779735685,0.08088235294117647,0.0,0.0,0
0.1,0.004048582995951417,0.006756756756756757,0.02471315092674316,0.0670391061452514,0.444444,0.1,0.21428571428571427,0.1168831168831169,0.0,0.038461538461538464,0.13333333333333333,0.6666666666666666,0.125,0.6666666666666666,0.038461538461538464,0.003755054881571346,0.0,0.0037227949599083618,0.00037453183520599247,0.007915691417414522,0.0,0.00037313432835820896,0.12048192771084335,0.0,1.0,0.013238289205702648,0.012944092536491323,0.0,0.0,0.03083700440528635,0.024509803921568627,0.0,0.0,0
0.0,0.004048582995951417,0.013513513513513514,0.00441306266548985,0.0335195530726257,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.4615384615384616,0.03333333333333333,0.0,0.0,0.0,0.4615384615384616,0.01790872328134026,1.0,0.017754868270332187,0.009363295880149813,0.003622634407969796,1.0,0.009328358208955223,0.0,0.06896551724137931,1.0,0.003258655804480652,0.004406499586890664,0.061538461538461535,0.0,0.00881057268722467,0.0,0.0,0.0,0
0.20000000000000004,0.02834008097165992,0.006756756756756757,0.017652250661959402,0.0670391061452514,0.857143,0.057142857142857134,0.21428571428571427,0.09090909090909093,0.05555555555555555,0.06730769230769232,0.2,0.0,0.0,0.0,0.05244753846153846,0.045493934142114376,0.181818,0.04982817869415808,0.007865168539325843,0.010526811023158986,0.78,0.009328358208955223,0.10843373493975904,0.03448275862068965,0.428571,0.01344195519348269,0.014871936105755991,0.030769230769230767,0.0,0.05726872246696036,0.031862745098039214,0.0,0.0,0
0.1,0.004048582995951417,0.006756756756756757,0.00529567519858782,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.17467284615384618,0.0,0.0,0.0,0.0,0.17154942307692309,1.0,0.0,1.0,1.0,0.12272262146998975,0.979644,1.0,0.0,0.03448275862068965,0.8633719999999999,0.1209775967413442,0.16001101624896724,0.0,0.6120218579234973,0.04405286343612335,0.014705882352941175,0.6086956521739131,0.0,0
0.0,0.0,0.0,0.0017652250661959407,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.17467284615384618,0.0,0.0,0.0,0.0,0.17154942307692309,1.0,0.0,1.0,1.0,0.12272262146998975,0.979644,1.0,0.0,0.0,0.8633719999999999,0.1209775967413442,0.16001101624896724,0.0,0.6120218579234973,0.04405286343612335,0.014705882352941175,0.6086956521739131,0.0,0
0.0,0.0,0.006756756756756757,0.00264783759929391,0.0111731843575419,0.0,0.0,0.0,0.0,0.05555555555555555,0.12550607692307691,0.0,0.0,0.0,0.0,0.11923076923076922,0.15814558058925474,1.0,0.16065292096219932,0.0602996254681648,0.0140906364309994,0.963869,0.06082089552238806,0.0,0.03448275862068965,0.426743,0.009572301425661916,0.012117873863949323,0.015384615384615384,0.0,0.1497797356828194,0.03431372549019608,0.0,0.0,0
0.1,0.0,0.013513513513513514,0.04236540158870256,0.0223463687150838,1.0,0.014285714285714284,0.0,0.012987012987012988,0.05555555555555555,0.12550607692307691,0.03333333333333333,0.0,0.0,0.0,0.11923076923076922,0.15814558058925474,1.0,0.16065292096219932,0.0602996254681648,0.0140906364309994,0.963869,0.06082089552238806,0.0,0.0,0.426743,0.009572301425661916,0.012117873863949323,0.030769230769230767,0.0,0.1497797356828194,0.03431372549019608,0.0,0.0,0
0.20000000000000004,0.004048582995951417,0.020270270270270268,0.020300088261253308,0.0335195530726257,1.0,0.014285714285714284,0.0,0.012987012987012988,0.0,0.12550607692307691,0.03333333333333333,0.0,0.0,0.0,0.11923076923076922,0.15814558058925474,1.0,0.16065292096219932,0.0602996254681648,0.0140906364309994,0.963869,0.06082089552238806,0.0,0.0,0.426743,0.009572301425661916,0.012117873863949323,0.061538461538461535,0.0,0.1497797356828194,0.03431372549019608,0.0,0.0,0
0.30000000000000004,0.16194331983805668,0.3986486486486487,0.2144748455428067,0.4692737430167598,0.466667,0.11428571428571427,0.21428571428571427,0.1948051948051948,0.3333333333333333,0.12550607692307691,0.2333333333333333,0.0,0.0,0.0,0.11923076923076922,0.15814558058925474,0.578947,0.16065292096219932,0.0602996254681648,0.0140906364309994,0.963869,0.06082089552238806,0.0963855421686747,0.03448275862068965,0.426743,0.009572301425661916,0.012117873863949323,0.16923076923076924,0.0,0.1497797356828194,0.03431372549019608,0.0,0.0,1
0.7000000000000001,0.16194331983805668,0.0945945945945946,0.15445719329214475,0.11731843575418995,0.227273,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.2777777777777778,0.12550607692307691,0.16666666666666666,0.0,0.0,0.0,0.11923076923076922,0.15814558058925474,0.14285699999999998,0.16065292096219932,0.0602996254681648,0.0140906364309994,0.963869,0.06082089552238806,0.07228915662650602,0.03448275862068965,0.426743,0.009572301425661916,0.012117873863949323,0.015384615384615384,0.0,0.1497797356828194,0.03431372549019608,0.0,0.0,1
0.7000000000000001,0.06072874493927126,0.14864864864864866,0.14298323036187116,0.3128491620111732,0.290323,0.2571428571428571,0.42857142857142855,0.4025974025974026,0.2222222222222222,0.0844198076923077,0.3,0.0,0.0,0.0,0.06810388461538461,0.4891681109185442,0.333333,0.5544100801832761,0.14082397003745314,0.14177673751190886,0.989645,0.1619402985074627,0.21686746987951808,0.06896551724137931,0.24011,0.11364562118126273,0.12861470669237127,0.13846153846153847,0.0,0.7973568281938327,0.1053921568627451,0.0,0.0,1
